s_district_id,s_state_id,district_name,e_address,e_city,e_state,e_postal,e_zip_full,e_country,loc_county,loc_area_code,loc_FIPS,loc_MSA,loc_PMSA,loc_TZ,loc_DST,loc_LAT_centroid,loc_LAT_poly,loc_LONG_centroid,loc_LONG_poly,cnt_students,cnt_teachers,cnt_schools,info_setting,ratio_teach,dist_type,biz_phone,X.1
3014640,815,HOT SPRINGS H S,PO BOX 1005,Hot Springs,MT,59845,,USA,Sanders,406,30089,NA,NA,MST,Y,47.5344,47.6091041,-114.5602,-114.6687414,62,8,1,Rural: Remote,7.9,Regular School District,(406) 741-2962,
3014700,983,HUNTLEY PROJECT K-12 SCHOOLS,1477 Ash St,Worden,MT,59088,59088-2221,USA,Yellowstone,406,30111,880,NA,MST,Y,46.1476,45.959568,-108.0409,-108.16514,703,52,3,Rural: Distant,13.4,Regular School District,(406) 967-2540,
3014760,923,HYSHAM K-12 SCHOOLS,PO BOX 272,Hysham,MT,59038,,USA,Treasure,406,30103,NA,NA,MST,Y,46.3707,45.9673647,-107.3924,-107.0530992,112,15,3,Rural: Remote,7.4,Regular School District,(406) 342-5237,
3014820,989,INDEPENDENT ELEM,2907 Roundup Rd,Billings,MT,59105,59105-4565,USA,Yellowstone,406,30111,880,NA,MST,Y,45.8705,45.851601,-108.4771,-108.465998,273,17,1,Suburb: Midsize,15.7,Regular School District,(406) 259-8109,
3000104,9668,INTERMTN CHILDRENS HOME,500 S Lamborn St,Helena,MT,59601,59601-5417,USA,Lewis and Clark,406,30049,NA,NA,MST,Y,46.5543,46.580521,-112.1629,-112.009165,,4,0,Town: Remote,,,(406) 442-7920,
3015060,14,JACKSON ELEM,19200 Mt Highway 278,Dillon,MT,59725,,USA,Beaverhead,406,30001,NA,NA,MST,Y,45.1146,45.222315,-112.8794,-113.037856,17,2,1,Rural: Remote,8.5,Regular School District,(406) 834-3138,
3000039,9615,JEFFERSON,PO BOX H,Boulder,MT,59632,,USA,Jefferson,406,30043,NA,NA,MST,Y,46.1847,46.2365947,-112.0786,-112.1208336,,0,0,Rural: Remote,,Supervisory Union,(406) 225-4114,
3015120,457,JEFFERSON H S,PO BOX 838,Boulder,MT,59632,,USA,Jefferson,406,30043,NA,NA,MST,Y,46.1847,46.2365947,-112.0786,-112.1208336,223,18,1,Rural: Remote,12.4,Regular School District,(406) 225-3740,
3015200,60,JOLIET ELEM,PO BOX 590,Joliet,MT,59041,,USA,Carbon,406,30009,NA,NA,MST,Y,45.5061,45.4852243,-109.0055,-108.9704266,226,21,2,Rural: Distant,10.7,Regular School District,(406) 962-3541,
3015260,61,JOLIET H S,PO BOX 590,Joliet,MT,59041,,USA,Carbon,406,30009,NA,NA,MST,Y,45.5061,45.4852243,-109.0055,-108.9704266,128,11,1,Rural: Distant,11.7,Regular School District,(406) 962-3541,
3015340,377,JORDAN ELEM,BOX 409,Jordan,MT,59337,,USA,Garfield,406,30033,NA,NA,MST,Y,47.5135,47.320834,-106.8212,-106.9100663,100,10,2,Rural: Remote,10.3,Regular School District,(406) 557-2259,
3000041,9616,JUDITH BASIN,PO BOX 307,Stanford,MT,59479,,USA,Judith Basin,406,30045,NA,NA,MST,Y,47.1454,47.1530556,-110.1596,-110.2191667,,0,0,Rural: Remote,,Supervisory Union,(406) 566-2277,
3015360,948,JUDITH GAP ELEM,PO BOX 67,Judith Gap,MT,59453,,USA,Wheatland,406,30107,NA,NA,MST,Y,46.6042,46.6788889,-109.6005,-109.7530556,28,7,2,Rural: Remote,4,Regular School District,(406) 473-2211,
3015390,949,JUDITH GAP H S,PO BOX 67,Judith Gap,MT,59453,,USA,Wheatland,406,30107,NA,NA,MST,Y,46.6042,46.6788889,-109.6005,-109.7530556,13,4,1,Rural: Remote,3,Regular School District,(406) 473-2211,
3015450,310,KALISPELL ELEM,233 1st Ave E,Kalispell,MT,59901,59901-4560,USA,Flathead,406,30029,NA,NA,MST,Y,48.1017,48.19673,-113.7517,-114.311219,2816,162,6,Town: Remote,17.4,Regular School District,(406) 751-3434,
3015510,386,KESTER ELEM,2031 Haxby Rd,Jordan,MT,59337,,USA,Garfield,406,30033,NA,NA,MST,Y,47.5135,47.5878035,-106.8212,-106.6235142,5,1,1,Rural: Remote,5,Regular School District,(406) 557-6127,
3000107,9756,KIDS BEHAVIORAL HEALTH OF MONT,55 Basin Creek Rd,Butte,MT,59701,59701-9704,USA,Silver Bow,406,30093,NA,NA,MST,Y,45.9274,45.920965,-112.5042,-112.510449,,4,0,Rural: Distant,,,(406) 494-4183,
3015570,323,KILA ELEM,PO BOX 40,Kila,MT,59920,,USA,Flathead,406,30029,NA,NA,MST,Y,48.0178,48.0658317,-114.5391,-114.5253469,152,12,2,Rural: Distant,13,Regular School District,(406) 257-2428,
3015610,272,KING COLONY ELEM,2370 King Colony Rd,Lewistown,MT,59457,,USA,Fergus,406,30027,NA,NA,MST,Y,46.9245,47.0481668,-109.3898,-109.6271597,9,1,1,Town: Remote,9,Regular School District,(406) 538-7613,
3007980,187,KINSEY ELEM,HC 46 BOX 386,KINSEY,MT,59338,,USA,Custer,406,30017,NA,NA,MST,Y,46.6644,46.6750309,-105.8735,-105.6494506,70,5,1,Rural: Remote,14,Regular School District,(406) 232-2440,
3015640,173,KIRCHER ELEM,ROUTE 1 BOX 2352,Miles City,MT,59301,,USA,Custer,406,30017,NA,NA,MST,Y,46.3777,46.4083333,-105.7778,-105.84,44,4,1,Rural: Fringe,11,Regular School District,(406) 234-2761,
3015690,161,KNEES ELEM,21377 Brady Rd,Brady,MT,59416,,USA,Pondera,406,30073,NA,NA,MST,Y,48.0304,48.03872,-111.6645,-111.80021,16,2,1,Rural: Remote,8,Regular School District,(406) 627-2304,
3000042,9617,LAKE,106 4th Ave E,Polson,MT,59860,59860-2133,USA,Lake,406,30047,NA,NA,MST,Y,47.7086,47.596143,-114.2472,-114.117443,,0,0,Town: Remote,,Supervisory Union,(406) 883-7262,
3015990,768,LAMBERT ELEM,BOX 260,LAMBERT,MT,59243,,USA,Richland,406,30083,NA,NA,MST,Y,47.758,47.8135324,-104.7396,-104.6899532,49,8,2,Rural: Remote,6,Regular School District,(406) 774-3333,
3016020,769,LAMBERT H S,BOX 260,LAMBERT,MT,59243,,USA,Richland,406,30083,NA,NA,MST,Y,47.758,47.8135324,-104.7396,-104.6899532,29,7,1,Rural: Remote,4.3,Regular School District,(406) 774-3333,
3016050,792,LAME DEER ELEM,BOX 96,Lame Deer,MT,59043,,USA,Rosebud,406,30087,NA,NA,MST,Y,45.5509,45.6230476,-106.5259,-106.6666984,385,34,2,Rural: Remote,11.2,Regular School District,(406) 477-6308,
3000095,1230,LAME DEER H S,BOX 96,Lame Deer,MT,59043,,USA,Rosebud,406,30087,NA,NA,MST,Y,45.5509,45.6230476,-106.5259,-106.6666984,153,14,1,Rural: Remote,10.9,Regular School District,(406) 477-6305,
3016110,367,LAMOTTE ELEM,841 Bear Canyon Rd,Bozeman,MT,59715,59715-6654,USA,Gallatin,406,30031,NA,NA,MST,Y,45.6891,45.644102,-110.9295,-110.944434,68,6,2,Rural: Fringe,12.4,Regular School District,(406) 586-2838,
3016140,653,LANDUSKY ELEM,245 Ore St,Phillips South,MT,59546,,USA,Phillips,406,30071,NA,NA,MST,Y,47.7977,47.8976941,-108.0749,-108.622278,,NA,NA,Rural: Remote,,Regular School District,(406) 673-3238,
3016200,970,LAUREL ELEM,410 Colorado Ave,Laurel,MT,59044,59044-2714,USA,Yellowstone,406,30111,880,NA,MST,Y,45.5989,45.672624,-108.684,-108.768795,1313,80,3,Town: Fringe,16.3,Regular School District,(406) 628-8623,
3016230,971,LAUREL H S,410 Colorado Ave,Laurel,MT,59044,59044-2714,USA,Yellowstone,406,30111,880,NA,MST,Y,45.5989,45.672624,-108.684,-108.768795,631,40,1,Town: Fringe,15.7,Regular School District,(406) 628-8623,
3016290,411,LAVINA K-12 SCHOOLS,PO BOX 290,Lavina,MT,59046,,USA,Golden Valley,406,30037,NA,NA,MST,Y,46.4448,46.2946805,-109.1026,-108.9379352,84,13,3,Rural: Remote,6.5,Regular School District,(406) 636-2761,
3016360,568,LENNEP ELEM,25 Lennep Rd,Martinsdale,MT,59053,,USA,Meagher,406,30059,NA,NA,MST,Y,46.5449,46.4153422,-110.4637,-110.5429429,4,1,1,Rural: Remote,4,Regular School District,(406) 572-3381,
3000044,9618,LEWIS & CLARK,"316 N Park Ave, #301",Helena,MT,59601,59601-5026,USA,Lewis and Clark,406,30049,NA,NA,MST,Y,46.5543,46.589836,-112.1629,-112.040253,,0,0,Town: Remote,,Supervisory Union,(406) 447-8344,
3016490,258,LEWISTOWN ELEM,215 7th Ave S,Lewistown,MT,59457,59457-2921,USA,Fergus,406,30027,NA,NA,MST,Y,46.9245,47.062128,-109.3898,-109.429209,859,58,4,Town: Remote,14.7,Regular School District,(406) 538-8777,
3016530,522,LIBBY K-12 SCHOOLS,724 Louisiana Ave,Libby,MT,59923,59923-2106,USA,Lincoln,406,30053,NA,NA,MST,Y,48.3326,48.388631,-115.3444,-115.551171,1279,86,3,Town: Remote,14.8,Regular School District,(406) 293-8811,
3000046,9619,LIBERTY,PO BOX 684,Chester,MT,59522,,USA,Liberty,406,30051,NA,NA,MST,Y,48.4057,48.5105441,-111.0672,-110.9674714,,0,0,Rural: Remote,,Supervisory Union,(406) 759-5216,
3000093,1224,LIBERTY ELEM,PO BOX 78,GALATA,MT,59444,,USA,Toole,406,30101,NA,NA,MST,Y,48.4822,48.7150865,-111.4246,-111.3349292,18,2,1,Rural: Remote,9,Regular School District,(406) 264-5825,
3016710,9,LIMA K-12 SCHOOLS,PO BOX 186,Lima,MT,59739,,USA,Beaverhead,406,30001,NA,NA,MST,Y,44.6431,44.6368563,-112.2874,-112.5919506,75,13,3,Rural: Remote,5.9,Regular School District,(406) 276-3571,
3000047,9620,LINCOLN,418 Mineral Ave,Libby,MT,59923,59923-1956,USA,Lincoln,406,30053,NA,NA,MST,Y,48.3326,48.39198,-115.3444,-115.551887,,0,0,Town: Remote,,Supervisory Union,(406) 293-7781,
3016770,528,LINCOLN COUNTY H S,PO BOX 2000,Eureka,MT,59917,,USA,Lincoln,406,30053,NA,NA,MST,Y,48.7766,48.8763535,-114.914,-115.0537779,351,21,1,Rural: Remote,16.6,Regular School District,(406) 297-5650,
3016810,1221,LINCOLN K-12 SCHOOLS,PO BOX 39,Lincoln,MT,59639,,USA,Powell,406,30077,NA,NA,MST,Y,47.1114,46.9549402,-112.7293,-112.6817071,172,19,3,Rural: Remote,8.9,Regular School District,(406) 362-4201,
3008400,216,LINDSAY ELEM,PO BOX B,LINDSAY,MT,59339,,USA,Dawson,406,30021,NA,NA,MST,Y,47.1922,47.1797074,-105.1872,-105.2313568,11,2,1,Rural: Remote,5.5,Regular School District,(406) 584-7592,
3016880,612,LIVINGSTON ELEM,132 S B St,Livingston,MT,59047,59047-2612,USA,Park,406,30067,NA,NA,MST,Y,45.695,45.661584,-110.5294,-110.558585,910,60,3,Town: Remote,15.1,Regular School District,(406) 222-0863,
3016950,967,LOCKWOOD ELEM,1932 Us Highway 87 E,Lockwood,MT,59101,,USA,Yellowstone,406,30111,880,NA,MST,Y,45.6311,45.796847,-108.3519,-108.431067,1176,84,3,Suburb: Midsize,14.1,Regular School District,(406) 252-6022,
3017010,25,LODGE GRASS ELEM,PO BOX 810,Lodge Grass,MT,59050,59050-0559,USA,Big Horn,406,30003,NA,NA,MST,Y,45.2862,45.3133333,-107.4391,-107.3666667,227,16,2,Rural: Remote,14.5,Regular School District,(406) 639-2304,
3017040,1190,LODGE GRASS H S,PO BOX 810,Lodge Grass,MT,59050,59050-0559,USA,Big Horn,406,30003,NA,NA,MST,Y,45.2862,45.3133333,-107.4391,-107.3666667,121,11,1,Rural: Remote,11.1,Regular School District,(406) 639-2304,
3017130,588,LOLO ELEM,11395 Us Highway 93 S,Lolo,MT,59847,59847-9616,USA,Missoula,406,30063,5140,NA,MST,Y,46.7436,46.762656,-114.3875,-114.081357,590,37,2,Rural: Fringe,15.9,Regular School District,(406) 273-0451,
3017190,741,LONE ROCK ELEM,1112 Three Mile Creek Rd,Stevensville,MT,59870,59870-6188,USA,Ravalli,406,30081,NA,NA,MST,Y,46.525,46.567366,-114.0483,-113.983011,275,20,2,Rural: Distant,13.5,Regular School District,(406) 777-3314,
3017340,941,LUSTRE ELEM,HC 66 BOX 58,Frazer,MT,59225,,USA,Valley,406,30105,NA,NA,MST,Y,48.2842,48.057011,-105.9474,-106.044601,49,5,1,Rural: Remote,10.7,Regular School District,(406) 392-5725,
3017370,1231,LUTHER ELEM,1401 Red Lodge Creek Rd,Red Lodge,MT,59068,59068-9462,USA,Carbon,406,30009,NA,NA,MST,Y,45.1498,45.379392,-109.4767,-109.316892,39,5,1,Rural: Remote,7.8,Regular School District,(406) 445-2329,
3000048,9621,MADISON,PO BOX 247,Virginia City,MT,59755,,USA,Madison,406,30057,NA,NA,MST,Y,45.0592,45.1893731,-112.068,-111.9437368,,0,0,Rural: Remote,,Supervisory Union,(406) 843-4217,
3017520,370,MALMBORG ELEM,375 Jackson Creek Rd,Bozeman,MT,59715,59715-9634,USA,Gallatin,406,30031,NA,NA,MST,Y,45.6891,45.668295,-110.9295,-110.837208,15,2,1,Rural: Distant,10,Regular School District,(406) 586-2759,
3017580,659,MALTA K-12 SCHOOLS,PO BOX 670,Malta,MT,59538,,USA,Phillips,406,30071,NA,NA,MST,Y,48.3131,48.3555556,-107.8908,-107.8713889,567,44,6,Rural: Remote,12.9,Regular School District,(406) 654-1871,
3017640,348,MANHATTAN HIGH SCHOOL,PO BOX 425,Manhattan,MT,59741,59741-0425,USA,Gallatin,406,30031,NA,NA,MST,Y,45.7517,45.8575,-111.3479,-111.3311111,203,16,1,Rural: Distant,13.1,Regular School District,(406) 284-6460,
3017610,347,MANHATTAN SCHOOL,PO BOX 425,Manhattan,MT,59741,59741-0425,USA,Gallatin,406,30031,NA,NA,MST,Y,45.7517,45.8575,-111.3479,-111.3311111,323,25,2,Rural: Distant,12.7,Regular School District,(406) 284-6460,
3017700,341,MARION ELEM,205 Gopher Ln,Marion,MT,59925,59925-9702,USA,Flathead,406,30029,NA,NA,MST,Y,48.0607,48.101187,-114.8341,-114.663406,123,12,2,Rural: Remote,10.5,Regular School District,(406) 854-2333,
3000049,9622,MCCONE,PO BOX 180,Circle,MT,59215,,USA,McCone,406,30055,NA,NA,MST,Y,47.4646,47.418659,-105.835,-105.587303,,0,0,Rural: Remote,,Supervisory Union,(406) 485-3590,
3006030,530,MCCORMICK ELEM,1564 Old Us-2 N,Troy,MT,59935,59935-9659,USA,Lincoln,406,30053,NA,NA,MST,Y,48.7903,48.622138,-115.7806,-116.025548,12,1,1,Rural: Remote,12,Regular School District,(406) 295-4982,
3018060,875,MCLEOD ELEM,346 Otter Creek Rd,Big Timber,MT,59011,59011-7752,USA,Sweet Grass,406,30097,NA,NA,MST,Y,45.8939,45.897,-110.0985,-109.930708,6,1,1,Rural: Remote,6,Regular School District,(406) 932-6164,
3000050,9623,MEAGHER,PO BOX 354,White Sulphur Springs,MT,59645,,USA,Meagher,406,30059,NA,NA,MST,Y,46.7403,46.548277,-111.0885,-110.9021561,,0,0,Rural: Remote,,Supervisory Union,(406) 547-3612,
3018170,822,MEDICINE LAKE K-12 SCHOOLS,311 Young St,Medicine Lake,MT,59247,,USA,Sheridan,406,30091,NA,NA,MST,Y,48.4579,48.503489,-104.3012,-104.503637,91,15,3,Rural: Remote,6.1,Regular School District,(406) 789-2211,
3018210,844,MELROSE ELEM,PO BOX 128,MELROSE,MT,59743,,USA,Silver Bow,406,30093,NA,NA,MST,Y,45.6319,45.645237,-112.6838,-112.660375,16,2,1,Rural: Remote,8,Regular School District,(406) 835-3801,
3018240,607,MELSTONE ELEM,BOX 97,Melstone,MT,59054,,USA,Musselshell,406,30065,NA,NA,MST,Y,46.5986,46.5985922,-107.8717,-107.8720495,48,5,2,Rural: Remote,9.1,Regular School District,(406) 358-2352,
3018270,608,MELSTONE H S,BOX 97,Melstone,MT,59054,,USA,Musselshell,406,30065,NA,NA,MST,Y,46.5986,46.5985922,-107.8717,-107.8720495,29,4,1,Rural: Remote,6.7,Regular School District,(406) 358-2352,
3018290,868,MELVILLE ELEM,PO BOX 275,Melville,MT,59055,,USA,Sweet Grass,406,30097,NA,NA,MST,Y,46.0718,46.1468757,-109.8878,-109.7676596,14,1,1,Rural: Remote,14,Regular School District,(406) 537-4457,
3021150,684,MIAMI ELEM,413 2nd Ave SW,Conrad,MT,59425,59425-1901,USA,Pondera,406,30073,NA,NA,MST,Y,48.1905,48.173355,-111.8617,-111.951683,9,2,1,Rural: Remote,4.5,Regular School District,(406) 271-5530,
3018410,172,MILES CITY ELEM,1604 Main St,Miles City,MT,59301,59301-3667,USA,Custer,406,30017,NA,NA,MST,Y,46.3777,46.408283,-105.7778,-105.840546,1000,77,5,Town: Remote,13,Regular School District,(406) 234-3840,
3000051,9624,MINERAL,BOX 100,Superior,MT,59872,,USA,Mineral,406,30061,NA,NA,MST,Y,47.0628,47.194363,-114.9421,-114.894234,,0,0,Rural: Remote,,Supervisory Union,(406) 822-3529,
3000052,9625,MISSOULA,438 W Spruce St,Missoula,MT,59802,59802-4106,USA,Missoula,406,30063,5140,NA,MST,Y,46.8957,46.875672,-114.0108,-113.997685,,0,0,City: Small,,Supervisory Union,(406) 258-4860,
3000053,9698,MISSOULA AREA COOP,438 W Spruce St,Missoula,MT,59802,59802-4106,USA,Missoula,406,30063,5140,NA,MST,Y,46.8957,46.875672,-114.0108,-113.997685,,1,0,City: Small,,Regional District,(406) 258-4861,
3018570,583,MISSOULA ELEM,215 S 6th St W,Missoula,MT,59801,59801-4081,USA,Missoula,406,30063,5140,NA,MST,Y,46.8557,46.863918,-114.0158,-113.999293,4712,307,12,City: Small,15.4,Regular School District,(406) 728-2400,
3018540,584,MISSOULA H S,215 S 6th St W,Missoula,MT,59801,59801-4081,USA,Missoula,406,30063,5140,NA,MST,Y,46.8557,46.863918,-114.0158,-113.999293,3676,246,4,City: Small,14.9,Regular School District,(406) 728-2400,
3018660,852,MOLT ELEM,PO BOX 70,MOLT,MT,59057,,USA,Yellowstone,406,30111,880,NA,MST,Y,45.8755,45.8143981,-109.0942,-108.9608499,3,1,1,Rural: Distant,3,Regular School District,(406) 669-3224,
3018750,363,MONFORTON ELEM,6001 Monforton School Rd,Bozeman,MT,59718,59718-8136,USA,Gallatin,406,30031,NA,NA,MST,Y,45.6579,45.675266,-111.2034,-111.170177,176,15,3,Rural: Distant,12.1,Regular School District,(406) 586-1557,
3000100,9258,MONT SCH FOR DEAF BLIND,3911 Central Ave,Great Falls,MT,59405,59405-1637,USA,Cascade,406,30013,3040,NA,MST,Y,47.3449,47.505139,-111.2521,-111.24069,41,30,2,City: Small,1.4,State District,(406) 771-6000,
3018780,460,MONTANA CITY ELEM,11 McClellan Creek Rd,Clancy,MT,59634,59634-9620,USA,Jefferson,406,30043,NA,NA,MST,Y,46.4035,46.538936,-112.119,-111.935133,417,28,2,Rural: Distant,14.8,Regular School District,(406) 442-6779,
3018870,273,MOORE ELEM,509 Highland Ave,Moore,MT,59464,59464-9400,USA,Fergus,406,30027,NA,NA,MST,Y,46.9923,46.9776,-109.6337,-109.692109,66,7,2,Rural: Remote,9.3,Regular School District,(406) 374-2231,
3018900,274,MOORE H S,509 Highland Ave,Moore,MT,59464,59464-9400,USA,Fergus,406,30027,NA,NA,MST,Y,46.9923,46.9776,-109.6337,-109.692109,38,6,1,Rural: Remote,6.6,Regular School District,(406) 374-2231,
3018960,976,MORIN ELEM,8824 Pryor Rd,Billings,MT,59101,59101-9013,USA,Yellowstone,406,30111,880,NA,MST,Y,45.6311,45.645267,-108.3519,-108.394418,19,4,1,Rural: Distant,4.8,Regular School District,(406) 259-6093,
3000004,1222,MOUNTAIN VIEW ELEM,PO BOX 1169,Cut Bank,MT,59427,59427-1169,USA,Glacier,406,30035,NA,NA,MST,Y,48.808,48.6347222,-112.4878,-112.3311111,23,2,1,Rural: Remote,11.5,Regular School District,(406) 336-2510,
3000652,9002,MT DEVELOPMENTAL CTR,BOX 87,Boulder,MT,59632,,USA,Jefferson,406,30043,NA,NA,MST,Y,46.1847,46.2365947,-112.0786,-112.1208336,0,0,1,Rural: Remote,,State District,(406) 225-4410,
3000054,9626,MUSSELSHELL,506 Main St,Roundup,MT,59072,59072-2426,USA,Musselshell,406,30065,NA,NA,MST,Y,46.4961,46.44588,-108.5686,-108.541741,,0,0,Rural: Remote,,Supervisory Union,(406) 323-1470,
3019170,937,NASHUA K-12 SCHOOLS,PO BOX 170,Nashua,MT,59248,,USA,Valley,406,30105,NA,NA,MST,Y,48.2612,48.1336311,-106.2202,-106.3580872,126,15,3,Rural: Remote,8.2,Regular School District,(406) 746-3411,
3000017,9699,NORTH CTRL LEARN RES CTR,"1601 2nd Ave N, #234",Great Falls,MT,59401,59401-3223,USA,Cascade,406,30013,3040,NA,MST,Y,47.5115,47.507558,-111.2723,-111.279694,,0,0,City: Small,,Regional District,(406) 727-6303,
3019310,1216,NORTH HARLEM COLONY ELEM,755 Hillcrest St,Harlem,GA,30814,,USA,Blaine,706,13073,600,NA,EST,Y,33.4134,33.4230021,-82.3106,-82.321402,7,1,1,Rural: Remote,7,Regular School District,(406) 353-2800,
3000096,1233,NORTH STAR ELEM,BOX 129,Rudyard,MT,59540,,USA,Hill,406,30041,NA,NA,MST,Y,48.6504,48.5599905,-110.5575,-110.5541167,97,10,2,Rural: Remote,9.6,Regular School District,(406) 376-3183,
3000097,1234,NORTH STAR HS,BOX 129,Rudyard,MT,59540,,USA,Hill,406,30041,NA,NA,MST,Y,48.6504,48.5599905,-110.5575,-110.5541167,55,10,1,Rural: Remote,5.7,Regular School District,(406) 355-4481,
3000090,811,NOXON ELEM,300 Noxon Ave,Noxon,MT,59853,,USA,Sanders,406,30089,NA,NA,MST,Y,48.1084,47.992751,-115.7944,-115.770965,113,10,2,Rural: Remote,11.2,Regular School District,(406) 847-2442,
3019500,812,NOXON H S,300 Noxon Ave,Noxon,MT,59853,,USA,Sanders,406,30089,NA,NA,MST,Y,48.1084,47.992751,-115.7944,-115.770965,83,8,1,Rural: Remote,10.4,Regular School District,(406) 847-2442,
3019530,857,NYE ELEM,BOX 699,Absarokee,MT,59001,,USA,Stillwater,406,30095,NA,NA,MST,Y,45.5102,45.5204982,-109.6167,-109.4429444,5,1,1,Rural: Remote,5,Regular School District,(406) 328-6187,
3010950,342,OLNEY-BISSELL ELEM,5955 Farm to Market Rd,Whitefish,MT,59937,59937-8319,USA,Flathead,406,30029,NA,NA,MST,Y,48.5029,48.369519,-114.5829,-114.458669,91,8,2,Rural: Distant,11.5,Regular School District,(406) 862-2828,
3019740,935,OPHEIM K-12 SCHOOLS,BOX 108,Opheim,MT,59250,,USA,Valley,406,30105,NA,NA,MST,Y,48.9131,48.8566918,-106.4057,-106.4072535,57,10,3,Rural: Remote,5.6,Regular School District,(406) 762-3213,
3000654,1239,OPHIR K-12,PO BOX 161280,Big Sky,MT,59716,,USA,Gallatin,406,30031,NA,NA,MST,Y,45.2912,45.26599,-111.3024,-111.25312,173,14,2,Rural: Remote,12.4,Regular School District,(406) 995-4281,
3019950,715,OVANDO ELEM,BOX 176,Ovando,MT,59854,,USA,Powell,406,30077,NA,NA,MST,Y,47.2792,47.0202162,-113.1969,-113.1331154,15,2,1,Rural: Remote,7.5,Regular School District,(406) 793-5722,
3019980,808,PARADISE ELEM,PO BOX 126,Paradise,MT,59856,,USA,Sanders,406,30089,NA,NA,MST,Y,47.3895,47.3895,-114.8014,-114.8014,26,3,1,Rural: Remote,9,Regular School District,(406) 826-3344,
3000055,9156,PARK,414 E Callender St,Livingston,MT,59047,59047-2746,USA,Park,406,30067,NA,NA,MST,Y,45.695,45.663282,-110.5294,-110.556206,,0,0,Town: Remote,,Supervisory Union,(406) 222-4148,
3020040,846,PARK CITY ELEM,PO BOX 278,Park City,MT,59063,,USA,Stillwater,406,30095,NA,NA,MST,Y,45.6707,45.6294444,-109.0208,-108.9175,224,19,2,Rural: Distant,12,Regular School District,(406) 633-2350,
3020070,847,PARK CITY H S,PO BOX 278,Park City,MT,59063,,USA,Stillwater,406,30095,NA,NA,MST,Y,45.6707,45.6294444,-109.0208,-108.9175,92,9,1,Rural: Distant,10.3,Regular School District,(406) 633-2350,
3000056,9700,PARK COUNTY COOP,129 River Dr,Livingston,MT,59047,59047-3457,USA,Park,406,30067,NA,NA,MST,Y,45.695,45.651223,-110.5294,-110.561352,,0,0,Town: Remote,,Regional District,(406) 222-6600,
3020100,613,PARK H S,132 S B St,Livingston,MT,59047,59047-2612,USA,Park,406,30067,NA,NA,MST,Y,45.695,45.661584,-110.5294,-110.558585,529,39,1,Town: Remote,13.5,Regular School District,(406) 222-0863,
3020170,362,PASS CREEK ELEM,3747 Pass Creek Rd,Belgrade,MT,59714,59714-8043,USA,Gallatin,406,30031,NA,NA,MST,Y,45.99,45.977199,-111.0541,-111.099229,10,2,1,Rural: Remote,6.7,Regular School District,(406) 388-7879,
3020220,196,PEERLESS K-12 SCHOOLS,BOX 475,Peerless,MT,59253,,USA,Daniels,406,30019,NA,NA,MST,Y,48.7777,48.7137371,-105.8017,-105.8639461,20,7,3,Rural: Remote,2.9,Regular School District,(406) 893-4377,
3020240,898,PENDROY ELEM,PO BOX 65,PENDROY,MT,59467,,USA,Teton,406,30099,NA,NA,MST,Y,48.0834,48.0676514,-112.2859,-112.352718,34,2,1,Rural: Remote,17,Regular School District,(406) 469-2288,
3000057,9627,PETROLEUM,PO BOX 226,Winnett,MT,59087,,USA,Petroleum,406,30069,NA,NA,MST,Y,47.1145,47.002759,-108.252,-108.3520716,,0,0,Rural: Remote,,Supervisory Union,(406) 429-5551,
3012840,416,PHILIPSBURG K-12 SCHOOLS,PO BOX 400,Philipsburg,MT,59858,,USA,Granite,406,30039,NA,NA,MST,Y,46.2472,46.3330556,-113.4463,-113.2966667,167,17,3,Rural: Remote,9.8,Regular School District,(406) 859-3232,
3000058,9628,PHILLIPS,PO BOX 138,Malta,MT,59538,,USA,Phillips,406,30071,NA,NA,MST,Y,48.3131,48.3555556,-107.8908,-107.8713889,,0,0,Rural: Remote,,Supervisory Union,(406) 654-2010,
3020670,620,PINE CREEK ELEM,2575 E River Rd,Livingston,MT,59047,59047-9141,USA,Park,406,30067,NA,NA,MST,Y,45.695,45.518374,-110.5294,-110.563394,37,3,2,Rural: Distant,11.6,Regular School District,(406) 222-0059,
3020690,385,PINE GROVE ELEM,3646 Brusett Rd,Brusett,MT,59318,,USA,Garfield,406,30033,NA,NA,MST,Y,47.3076,47.4257985,-107.6239,-107.3397297,5,1,1,Rural: Remote,5,Regular School District,(406) 557-2471,
3020790,987,PIONEER ELEM,1937 Dover Rd,Billings,MT,59105,59105-5524,USA,Yellowstone,406,30111,880,NA,MST,Y,45.8705,45.856717,-108.4771,-108.418624,60,6,1,Rural: Fringe,10,Regular School District,(406) 373-5357,
3020820,802,PLAINS ELEM,BOX 549,Plains,MT,59859,,USA,Sanders,406,30089,NA,NA,MST,Y,47.6948,47.4602135,-114.9544,-114.8829119,267,22,2,Rural: Remote,12.3,Regular School District,(406) 826-3666,
3020850,803,PLAINS H S,BOX 549,Plains,MT,59859,,USA,Sanders,406,30089,NA,NA,MST,Y,47.6948,47.4602135,-114.9544,-114.8829119,153,14,1,Rural: Remote,11.2,Regular School District,(406) 826-3666,
3020880,325,PLEASANT VALLEY ELEM,7975 Pleasant Valley Rd,Marion,MT,59925,59925-9836,USA,Flathead,406,30029,NA,NA,MST,Y,48.0607,48.172132,-114.8341,-114.992888,6,1,1,Rural: Remote,6,Regular School District,(406) 858-2343,
